"PlayerID","Player","Squad","League","Nation","Pos","Age","Born","Season","MP","Min","Mn.MP","Min.","Starts","Mn.Start","Subs","Mn.Sub","unSub","X90s","Sh","Sh.90","SoT","SoT.","SoT.90","G.Sh","G.SoT","Gls","Ast","G.A","PK","PKatt","PKcon","OG","xG","npxG","npxG.Sh","G.xG","np.G.xG","Pass","Cmp","Cmp.","PassLive","PassDead","KP","Crs","CrsPA","A.xAG","xAG","xA","PPA","Live","Dead","FK","TB","Sw","TI","CK","In","Out","Str","Compl","PPM","Mis","Tkl","TklW","Tkl.","Tkld","Tkld.","Tkl.Int","Int","Blocks","Clr","Fls","Recov","Def","Def.3rd","Mid.3rd","Att.3rd","Att","Att.Pen","Off","Dis","Won","Won.","Lost","X...","X...90","On.Off","onG","onGA","onxG","onxGA","xG...","xG...90","SCA","SCA90","PrgC","PrgDist","PrgP","PrgR","Rec","Carries","CPA","Touches","Dist","TotDist","Ballon.d.or","European.Golden.Shoe","League.Won","UCL_Won","The.Best.FIFA.Mens.Player","UEFA.Best.Player","UCL_MP","UCL_Gls","UCL_xG","UCL_Ast","UCL_xA","UCL_KP","UCL_GCA","UCL_SCA","crosses_per90","prg_received_per90","touches_att_3rd_per90","progressive_passes_per90_raw","progressive_carries_per90_raw","key_passes_per90_raw","tackles_per90_raw","interceptions_per90_raw","recoveries_per90_raw","pass_completion","progressive_passes_per90","progressive_carries_per90","key_passes_per90","tackles_per90","interceptions_per90","recoveries_per90","estimated_possession_proxy","padj_multiplier","padj_tackles","padj_interceptions","padj_recoveries","progression_index","defending_score","age_score","scouting_score"
10050,"Aleksandar Sedlar","Alavés","La Liga","SRB","DF",31,1991,"2023-2024",11,946,86,27.7,11,86,0,0,1,10.5,4,0.38,1,25,0.1,0.25,1,1,0,1,0,0,1,0,0.3,0.3,0.07,0.7,0.7,4,343,84.7,6,0,2,0,0,0,0.1,0.1,0,387,17,11,0,1,1,0,0,0,0,8,1.09,3,14,10,62.5,0,0,27,13,8,43,14,49,2,10,4,0,16,6,1,2,17,48.6,6,0,0,0,10,14,14.8,12,2.9,0.27,9,0.86,6,2813,26,1,264,247,0,497,10.7,6944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951374207188161,0,2.47357293868922,0.570824524312896,0.190274841437632,1.33192389006342,1.23678646934461,4.66173361522199,84.7,2.61649550560517,0.585883805839014,0.230290938761196,1.40983870840206,1.17001437343452,4.45032536368033,48.2510395902554,0.912774209326954,1.28686441234023,1.06795894461286,4.062142215081,1.18810621178523,6.41696557203409,0.85,2.65503215632432
23158,"Alessandro Buongiorno","Napoli","Serie A","ITA","DF",25,1999,"2024-2025",22,1924,87,56.3,22,87,0,0,4,21.4,18,0.37,4,50,0.19,0.13,0.25,1,0,1,0,0,0,0,0.8,0.8,0.1,0.2,0.2,12,1161,90.8,18,0,5,1,0,0,0.6,0.6,3,1223,53,39,0,2,3,0,0,0,0,20,2.14,13,39,23,75,3,42.9,74,35,30,73,17,84,0,26,12,1,32,15,1,8,43,67.2,8,19,0.89,0.11,33,14,31.7,18.1,13.6,0.64,19,0.89,27,6363,82,8,1059,902,1,1489,11,20369,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0467775467775468,0.374220374220374,0.0467775467775468,3.83575883575884,1.26299376299376,0.233887733887734,1.82432432432432,1.63721413721414,3.92931392931393,90.8,3.78832294083531,1.16983745652846,0.241932528414622,1.71949633716368,1.46342738165809,3.94248369081743,47.4443017390525,0.872906106445131,1.50095885272021,1.27743469778836,3.44141808827488,1.80560204349438,6.21981163878345,0.95,2.86898430903279
22585,"Alessio Romagnoli","Lazio","Serie A","ITA","DF",29,1995,"2024-2025",32,2672,84,78.1,31,85,1,25,2,29.7,17,0.67,7,35,0.24,0.1,0.29,2,0,2,0,0,0,0,2.4,2.4,0.12,0,0,16,1624,91.8,25,0,9,0,0,0,0.3,0.3,5,1609,156,58,1,0,11,0,0,0,0,27,1.66,6,48,29,81.5,2,66.7,74,26,33,118,29,96,0,20,26,2,27,41,2,1,84,64.1,5,4,0.13,0,42,38,44.2,27.2,17,0.57,27,0.91,8,9785,90,4,1371,1064,0,2042,9.8,27954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134730538922156,0.0673652694610778,3.0314371257485,0.269461077844311,0.30314371257485,1.61676646706587,0.875748502994012,3.23353293413174,91.8,3.0506366518106,0.309112136703955,0.28090250696771,1.5857879959798,0.933814200188161,3.34262617683966,50.2355911171129,1.01177901105026,1.60446701030781,0.944813607971068,3.38199900751354,1.25772908259958,5.93127962579242,0.85,2.54427552077756
15178,"Alexsandro Ribeiro","Lille","Ligue 1","BRA","DF",24,1999,"2024-2025",30,2700,90,88.2,30,90,0,0,1,30,13,0.7,4,19,0.13,0.05,0.25,1,1,2,0,0,1,1,1.6,1.6,0.08,0,0,10,2204,91.2,32,2,9,8,2,0.6,0.4,1,6,2266,150,65,3,10,12,0,0,0,0,30,1.83,22,32,19,66.7,2,25,59,27,23,143,28,175,2,18,13,1,30,38,2,10,64,71.9,10,16,0.53,0.53,46,30,46.8,36.5,10.2,0.34,40,1.33,25,14857,178,8,1982,1737,0,2712,10.3,43718,0,0,0,0,0,0,10,0,0.5,1,0.4,5,1,12,0.266666666666667,0.266666666666667,0.0333333333333333,5.93333333333333,0.833333333333333,0.3,1.06666666666667,0.9,5.83333333333333,91.2,5.75850695661256,0.810986578283629,0.279200864541959,1.17223156168719,0.951432317400617,5.57451852551708,47.1434393493887,0.858135330579504,1.00593331870416,0.816457686216602,4.78369129771617,2.37866003304518,6.60608230263693,1,3.22448870400915
14973,"Alidu Seidu","Clermont Foot","Ligue 1","GHA","DF",23,2000,"2023-2024",14,1131,81,37,13,86,1,7,0,12.6,7,0.48,1,16.7,0.08,0,0,0,1,1,0,0,1,0,0.1,0.1,0.01,0,0,8,623,82.4,7,2,5,4,0,0.3,0.7,0.2,0,687,65,10,0,2,55,0,0,0,0,12,0.64,13,32,24,77.4,12,48,57,25,15,37,20,107,0,17,15,0,31,1,0,6,15,65.2,7,0,0,0.2,8,19,12.5,21.5,0,0,13,1.03,16,3446,33,3,560,651,0,905,36.3,11437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318302387267904,0.238726790450928,0,2.62599469496021,1.27320954907162,0.397877984084881,2.54641909814324,1.9893899204244,8.51458885941645,82.4,2.72670645473811,1.127221164033,0.304769801867922,2.08258081202336,1.59017234322576,7.24240111661882,49.1471331302514,0.957382486054878,1.99382639522511,1.52240315121319,6.93374798603515,1.43888275871315,10.4499775324735,1,3.9929463632273
19535,"Amari'I Bell","Luton Town","Premier League","JAM","DF",29,1994,"2023-2024",21,1720,82,50.3,21,82,0,0,0,19.1,15,0.1,2,100,0.1,0,0,0,0,0,0,0,0,0,0.3,0.3,0.13,0,0,18,645,77.2,22,0,8,13,0,0,0.5,0.4,8,783,48,15,2,3,29,0,0,0,0,18,0.86,18,50,33,62.9,15,55.6,75,25,33,60,22,98,1,30,19,1,35,5,0,5,20,47.6,13,0,0,0.59,30,41,24.6,38.1,0,0,25,1.31,32,4470,76,10,607,584,1,1070,18.8,10680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680232558139535,0.523255813953488,0.0523255813953488,3.97674418604651,1.67441860465116,0.418604651162791,2.61627906976744,1.30813953488372,5.12790697674419,77.2,3.9100092042829,1.50554565881254,0.329615083169016,2.23333050347239,1.23597110996141,4.89652718043999,51.232928801823,1.06156846729856,2.37083323954231,1.31206795682703,5.19799885402542,1.99218914173947,8.88090005039476,0.85,3.70834567181421
5097,"Ameen Al-Dakhil","Burnley","Premier League","BEL","DF",21,2002,"2023-2024",13,1056,81,30.9,12,86,1,21,2,11.7,6,0.68,3,37.5,0.26,0.13,0.33,1,0,1,0,0,1,1,1.3,1.3,0.16,0,0,7,537,84.3,5,0,2,3,0,0,0.1,0.6,2,590,45,11,2,2,34,0,0,0,0,11,0.38,8,12,5,10,2,40,24,12,13,38,6,50,0,4,7,1,10,10,0,6,14,37.8,9,0,0,0,10,26,10.8,20.3,0,0,8,0.68,7,2939,35,9,495,491,0,749,16,9642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255681818181818,0.767045454545455,0.0852272727272727,2.98295454545455,0.596590909090909,0.170454545454545,1.02272727272727,1.02272727272727,4.26136363636364,84.3,3.03449020110584,0.6043025394933,0.221785025690621,1.23759160979654,1.05957531999395,4.18391540484551,51.1910736169375,1.05948337541098,1.31120773612755,1.12260243652936,4.43278881555971,1.33794175310123,6.86659898821662,1,2.87945639770548
23655,"Amir Rrahmani","Napoli","Serie A","KVX","DF",30,1994,"2024-2025",38,3406,90,99.6,38,90,0,0,0,37.8,26,0.74,3,10.7,0.08,0.04,0.33,1,3,4,0,0,0,1,2.9,2.9,0.1,0,0,17,2531,91,35,2,11,1,0,1.9,1.1,0.7,9,2636,144,101,2,15,10,0,0,0,0,37,2.16,9,39,31,64,2,33.3,66,27,43,179,42,135,0,19,19,1,25,34,0,6,124,69.3,9,32,0.85,0.85,59,27,52.4,29.4,23,0.61,42,1.11,30,17211,188,2,2254,1859,0,3152,9.2,49903,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0264239577216676,0.0528479154433353,0.0264239577216676,4.96770405167352,0.792718731650029,0.290663534938344,1.03053435114504,0.713446858485026,3.56723429242513,91,4.8790198178005,0.778194005131957,0.275988536490467,1.12622946218586,0.796313169277129,3.61706615608675,47.4443017390525,0.872906106445131,0.983092574800454,0.695106628104682,3.15735913506414,2.05915602586349,4.83555833796928,0.85,2.53532991173618
23658,"Andrea Carboni","Monza","Serie A","ITA","DF",23,2001,"2024-2025",26,2191,84,64.1,25,86,1,52,6,24.3,16,0.33,1,12.5,0.04,0,0,0,1,1,0,0,1,0,0.3,0.3,0.04,0,0,15,989,85.5,11,0,4,15,3,0.7,0.3,0.2,3,1080,70,27,0,8,14,0,0,0,0,19,0.62,15,60,35,66,4,44.4,87,27,31,106,29,62,0,39,17,4,53,18,0,5,38,47.5,18,0,0,0.94,21,39,20.6,32,0,0,11,0.45,9,4918,51,32,925,822,0,1412,18.3,16502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616157005933364,1.31446827932451,0.164308534915564,2.09493382017344,0.369694203560018,0.164308534915564,2.46462802373346,1.10908261068005,2.54678229119124,85.5,2.19391766275444,0.403740258651779,0.204346867168171,2.18401848488552,1.10688453170885,2.7914456985819,46.1920014260514,0.811867991364701,1.77313470042738,0.898644121431125,2.26628541231132,0.968884032976678,4.93806423416983,1,2.15447288344162
4758,"Andreas Hanche-Olsen","Mainz 05","Bundesliga","NOR","DF",27,1997,"2024-2025",22,1284,58,42,12,85,10,27,6,14.3,18,0.84,2,16.7,0.14,0.08,0.5,1,1,2,0,0,1,0,0.8,0.8,0.07,0.2,0.2,7,530,82.6,3,0,3,1,0,0.7,0.3,0.6,0,598,43,15,0,2,19,0,0,0,0,11,1.55,8,21,13,75,0,0,33,12,25,85,20,44,0,12,8,1,12,21,0,3,49,63.6,3,0,0,0,26,27,22.2,23.7,0,0,5,0.35,2,3287,34,5,469,394,0,812,11.8,9209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700934579439252,0.350467289719626,0.0700934579439252,2.38317757009346,0.14018691588785,0.210280373831776,1.47196261682243,0.841121495327103,3.08411214953271,82.6,2.50522525035002,0.240424838075155,0.234084151793635,1.48045501828884,0.950177121765047,3.31922234603197,50.7542426735805,1.03769426571503,1.53625968312736,0.985993350669201,3.44433799511057,1.02917552926747,5.96659102890714,0.95,2.47424752037913
11007,"Andy Pelmard","Clermont Foot","Ligue 1","MAD","DF",23,2000,"2023-2024",34,2989,88,97.7,33,90,1,19,0,33.2,20,0.06,1,50,0.03,0,0,0,0,0,0,0,2,0,0.3,0.3,0.17,0,0,17,1412,84.8,18,1,6,6,1,0,0.6,0.9,8,1551,107,52,2,2,42,0,0,0,0,33,0.74,10,51,38,80,2,20,84,33,37,99,13,170,0,41,9,1,40,4,0,3,25,67.6,8,0,0,2.87,26,57,35.4,62.3,0,0,21,0.63,39,7665,120,7,1256,1393,2,1928,9.1,23653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180662428905989,0.210772833723653,0.0301104048176648,3.61324857811977,1.17430578788893,0.180662428905989,1.5356306457009,0.993643358982937,5.11876881900301,84.8,3.59520130206861,1.11987943751124,0.207794359521568,1.5257897185214,1.01915945249314,4.97410657345858,49.1471331302514,0.957382486054878,1.46076435391499,0.975725410314214,4.76212251719969,1.71041069273275,7.1986122814289,1,3.12854796152177
14978,"Anel Ahmedhodžić","Sheffield Utd","Premier League","BIH","DF",24,1999,"2023-2024",31,2649,85,77.5,29,89,2,34,0,29.4,26,0.65,5,26.3,0.17,0.11,0.4,2,0,2,0,0,0,0,3.1,3.1,0.17,0,0,17,749,75.4,23,0,7,6,1,0,0.8,0.6,3,955,36,11,1,2,25,0,0,0,0,27,0.35,14,64,36,61.2,9,42.9,98,34,43,137,34,106,0,48,14,2,49,33,2,11,52,59.1,19,0,0,0,28,89,31.9,61.5,0,0,26,0.88,15,5078,43,21,697,606,3,1336,11.9,12780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203850509626274,0.713476783691959,0.0679501698754247,1.46092865232163,0.509626274065685,0.237825594563986,2.17440543601359,1.15515288788222,3.60135900339751,75.4,1.58707233636765,0.522883937919766,0.242938599734223,2.00306435868462,1.14131969185682,3.65849240489427,53.1710254405414,1.15723591618404,2.318018018298,1.32077613926481,4.23373881003018,0.810416712167469,7.87253296759298,1,2.96132657514488
3846,"Anthony Jung","Werder Bremen","Bundesliga","GER","DF",32,1991,"2024-2025",28,1898,68,62,20,86,8,23,5,21.1,14,0.05,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.04,0,0,9,1354,89.6,14,0,2,4,1,0,0.1,0.5,6,1388,121,49,0,0,11,0,0,0,0,15,1.5,13,34,22,64.7,1,11.1,59,25,23,77,9,81,0,22,11,1,34,1,2,2,34,63,12,0,0,0,35,42,29.6,32,0,0,14,0.66,20,8795,121,6,1165,1044,0,1695,29.2,24384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189673340358272,0.284510010537408,0.047418335089568,5.73761854583772,0.948366701791359,0.0948366701791359,1.61222339304531,1.1854583772392,3.84088514225501,89.6,5.51383313448759,0.900884273201785,0.172901523201571,1.57409229990617,1.15801927060935,3.87095650286326,49.661564690986,0.983079849525095,1.54745842133036,1.1384254102978,3.805459336353,2.29290020191583,6.49134316798116,0.7,3.09416303116068
4915,"Anthony Rouault","Rennes","Ligue 1","FRA","DF",23,2001,"2024-2025",11,972,88,31.8,11,88,0,0,0,10.8,11,0.65,3,42.9,0.28,0,0,0,0,0,0,0,0,0,0.5,0.5,0.07,0,0,2,623,91.6,9,0,1,0,0,0,0,0.2,2,651,28,18,0,1,0,0,0,0,0,10,1.36,1,12,8,100,0,0,20,8,13,65,7,48,1,10,2,0,4,9,1,2,28,65.1,0,2,0.19,0.23,20,18,16.5,16.4,0.1,0.01,10,0.93,3,4445,36,0,557,485,0,786,11,12133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33333333333333,0.277777777777778,0.0925925925925926,1.11111111111111,0.740740740740741,4.44444444444444,91.6,3.33047234797622,0.367033680165979,0.197125033980121,1.29344206926937,0.916667126539336,4.30502054140279,49.8466797021407,0.992334135275075,1.28352671733682,0.909640080349499,4.27201883629437,1.35061376632465,6.4651856339807,1,2.77140119672407
9371,"Antonio Raillo","Mallorca","La Liga","ESP","DF",32,1991,"2024-2025",36,3207,89,93.8,36,89,0,0,0,35.6,38,0.98,8,22.9,0.22,0.06,0.25,2,0,2,0,0,0,0,2,2,0.06,0,0,13,1572,88.7,23,2,13,3,0,0,1.6,1,6,1613,157,67,1,4,2,0,0,0,0,34,1.25,7,31,18,70,1,33.3,60,29,51,222,50,104,0,18,10,3,20,66,2,6,132,61.1,6,0,0,0.65,31,38,36.2,43.8,0,0,27,0.76,31,10641,108,20,1282,1108,0,2185,12.8,29700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841908325537886,0.561272217025257,0.0841908325537886,3.03086997193639,0.869971936389149,0.364826941066417,0.869971936389149,0.813844714686623,2.91861552853134,88.7,3.04708086594137,0.847396399795243,0.321789708617512,1.00517550489268,0.878240642679496,3.04999622816701,45.4311586967728,0.775450509079586,0.779463856983355,0.681032153460198,2.36512112782292,1.45764062596919,3.82561713826648,0.7,1.95944139186762
3168,"Antonio Rüdiger","Real Madrid","La Liga","GER","DF",31,1993,"2024-2025",29,2291,79,67,26,87,3,14,1,25.5,14,0.94,4,16.7,0.16,0,0,0,0,0,0,0,1,0,1.7,1.7,0.07,0,0,8,1706,91.8,19,0,7,4,1,0,0.5,0.9,6,1780,72,48,3,18,9,0,0,0,0,24,2.21,7,20,13,73.3,2,28.6,29,9,22,96,15,102,0,14,6,0,15,23,2,2,35,59.3,4,29,1.14,0.26,54,25,48.1,26.5,21.6,0.85,28,1.1,20,10610,94,4,1584,1373,2,2069,18,32076,0,0,0,0,0,0,13,2,1.7,0,0.6,3,0,9,0.157136621562636,0.157136621562636,0,3.69271060672196,0.785683107813182,0.274989087734614,0.785683107813182,0.353557398515932,4.00698384984723,91.8,3.6634108589121,0.765871475904464,0.263581522895918,0.983398321568357,0.568616648495733,4.00578434587537,48.878038204115,0.943960683039105,0.928289351327175,0.536751759901439,3.78130292723986,1.62673501301461,5.24634403846848,0.85,2.48639721674639
23829,"Ardian Ismajli","Empoli","Serie A","ALB","DF",27,1996,"2024-2025",29,2508,86,73.3,29,86,0,0,0,27.9,24,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.06,0,0,11,872,86.8,6,1,2,0,0,0,0,0.1,0,940,64,53,0,2,1,0,0,0,0,27,0.93,8,30,23,80,0,0,86,56,35,249,21,83,1,21,9,0,20,7,0,3,77,58.8,4,0,0,1.49,28,36,21.5,34.6,0,0,8,0.29,3,6132,38,1,668,592,0,1410,9,17912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358851674641148,0,1.36363636363636,0.107655502392345,0.0717703349282297,1.07655502392344,2.00956937799043,2.97846889952153,86.8,1.50332530281844,0.168478176055888,0.149094293609943,1.18549729961359,1.76507956912435,3.13196496656097,51.8797296464424,1.09371071476539,1.29659109891282,1.93048643716478,3.42546364219756,0.628664839296879,6.65254117827516,0.95,2.5240282892013
10064,"Aridane Hernández","Rayo Vallecano","La Liga","ESP","DF",35,1989,"2024-2025",14,1025,73,30,11,84,3,33,23,11.4,8,0.7,2,25,0.18,0,0,0,0,0,0,0,0,1,0.9,0.9,0.11,0,0,2,463,87.9,7,2,2,0,0,0,0,0.1,0,484,42,15,0,5,0,0,0,0,0,9,1.21,4,13,11,75,2,33.3,19,6,10,99,5,48,0,9,4,0,8,12,0,1,40,67.8,2,0,0,0,13,17,15.5,14.1,1.5,0.13,9,0.79,2,2714,38,0,362,328,0,680,8,8326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33658536585366,0.175609756097561,0.175609756097561,1.14146341463415,0.526829268292683,4.21463414634146,87.9,3.33333294891118,0.286335666173767,0.224117890785369,1.30464560131271,0.799402319517993,4.14966843619498,52.1328882063534,1.10624195105619,1.44325369543304,0.884332381622429,4.59053730709263,1.3313925645114,6.9181233841481,0.5,2.79589404104899
9187,"Aritz Elustondo","Real Sociedad","La Liga","ESP","DF",30,1994,"2024-2025",22,1457,66,42.6,16,82,6,25,8,16.2,12,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.11,0,0,5,775,85.4,11,0,4,4,0,0,0.2,0.4,2,844,59,29,3,5,28,0,0,0,0,12,1.32,14,20,11,57.9,4,50,31,11,17,96,25,53,0,15,3,2,19,12,1,6,29,53.7,8,0,0,0.4,22,23,18.6,20,0,0,11,0.68,17,4879,51,4,709,624,1,1092,8.2,14645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247083047357584,0.247083047357584,0.123541523678792,3.1503088538092,1.05010295126973,0.247083047357584,1.23541523678792,0.679478380233356,3.27385037748799,85.4,3.16972280877215,0.972062565348657,0.248733764292323,1.33294183846913,0.843352492431644,3.44326831509676,51.1050515608561,1.05519642072166,1.40651545698277,0.889902531420561,3.6333244016744,1.52228563618016,5.92974239007773,0.85,2.64323697149538
22826,"Armando Izzo","Monza","Serie A","ITA","DF",32,1992,"2024-2025",30,2435,81,71.2,28,86,2,10,1,27.1,28,0.22,2,33.3,0.07,0.17,0.5,1,1,2,0,0,0,0,0.4,0.4,0.07,0.6,0.6,10,1305,87.9,19,1,11,8,1,0.2,0.8,0.3,6,1361,123,75,2,7,26,0,0,0,0,22,0.47,21,40,15,50,2,22.2,85,45,38,101,65,90,0,30,9,1,36,14,0,6,52,44.8,18,0,0,0.79,23,46,20.9,38.1,0,0,20,0.74,12,7620,72,12,1085,1009,0,1768,13.7,24799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295687885010267,0.4435318275154,0.0369609856262834,2.6611909650924,0.4435318275154,0.406570841889117,1.47843942505133,1.66324435318275,3.3264887063655,87.9,2.70934700128606,0.465731289185751,0.337492963437705,1.48225875726312,1.50873115551158,3.43023591357335,46.1920014260514,0.811867991364701,1.20339843994195,1.22489053273453,2.78489874105986,1.21051832832934,5.21318771373634,0.7,2.27606364545264
10648,"Arnau Martinez","Girona","La Liga","ESP","DF",20,2003,"2023-2024",21,1241,59,36.3,14,80,7,17,15,13.8,5,0.07,0,0,0,0,0,0,2,2,0,0,0,0,0.2,0.2,0.2,0,0,10,751,90,23,1,11,7,4,0.6,1.4,1.5,9,731,101,25,2,3,76,0,0,0,0,6,2.33,16,25,16,46.9,4,57.1,35,10,15,41,14,65,0,17,6,2,32,9,1,9,10,43.5,17,12,0.87,0,26,14,23.5,21.8,1.7,0.13,24,1.74,29,3256,68,16,655,541,1,958,7.9,11819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507655116841257,1.16035455278002,0.145044319097502,4.93150684931507,2.10314262691378,0.797743755036261,1.81305398871878,0.72522159548751,4.71394037066882,90,4.71383252612344,1.79248136768112,0.464886488015736,1.67932280537936,0.885916791216066,4.52580099627098,45.5103325102156,0.779212917608524,1.30855002278618,0.690317807641852,3.52656259881987,2.41407518086066,5.5254304292479,1,2.91325920111864
15414,"Arouna Sangante","Le Havre","Ligue 1","SEN","DF",22,2002,"2024-2025",16,1244,78,40.7,16,78,0,0,2,13.8,5,0.51,4,57.1,0.29,0.43,0.75,3,0,3,0,0,0,0,1,1,0.14,2,2,6,693,87.1,10,2,3,2,1,0,0.1,0.1,3,741,53,27,0,1,22,0,0,0,0,9,1.25,12,25,16,58.8,1,16.7,46,21,11,65,22,53,0,11,14,0,17,15,1,7,33,60,7,0,0,0.2,17,28,17,21.1,0,0,12,0.87,11,4432,48,3,625,546,0,949,9.3,13010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144694533762058,0.217041800643087,0,3.47266881028939,0.795819935691318,0.217041800643087,1.80868167202572,1.51929260450161,3.83440514469453,87.1,3.45161334104894,0.760709010094999,0.237041473764444,1.67696128490374,1.34127161450984,3.87783304068105,47.3602468905293,0.868773482063178,1.45689949477096,1.16526121093022,3.36895851361212,1.54302220328585,5.99111921931329,1,2.70164464710833
5109,"Arthur Chaves","Hoffenheim","Bundesliga","BRA","DF",23,2001,"2024-2025",26,2185,84,71.4,24,88,2,42,2,24.3,20,0.41,2,20,0.08,0.1,0.5,1,0,1,0,0,0,0,0.8,0.8,0.08,0.2,0.2,27,966,82.1,19,0,5,8,0,0,0.1,0.4,1,1128,46,31,0,4,14,0,0,0,0,20,1.12,11,51,36,50,6,60,88,37,47,136,38,93,1,28,19,4,50,22,1,11,67,51.9,25,0,0,0.53,34,46,30.2,35.3,0,0,23,0.95,10,5535,57,13,919,740,0,1513,12.6,16519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329519450800915,0.535469107551487,0.164759725400458,2.34782608695652,0.411899313501144,0.205949656750572,2.10068649885584,1.52402745995423,3.83066361556064,82.1,2.42650901277189,0.440469384753981,0.22655832095255,1.92481122628303,1.39847544325556,3.85917711302555,49.2813520365813,0.964083058398939,1.85567789387555,1.34824648242963,3.72056727402886,1.06963446881843,6.92449165033404,1,2.78730128262758
5110,"Arthur Theate","Rennes","Ligue 1","BEL","DF",23,2000,"2023-2024",28,2296,82,75,27,85,1,2,3,25.5,23,0.86,5,22.7,0.2,0.09,0.4,2,0,2,0,0,0,0,1.9,1.9,0.09,0.1,0.1,17,1444,88,16,1,6,11,4,0,0.8,1.3,7,1565,72,47,0,14,22,0,0,0,0,23,1.46,16,30,17,64.9,6,42.9,61,31,40,90,16,134,0,19,6,5,37,28,0,3,41,65.1,13,9,0.35,0.59,44,35,42.6,31.8,10.9,0.43,21,0.82,33,10833,151,24,1307,1413,3,1882,18.7,28379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431184668989547,0.940766550522648,0.195993031358885,5.91898954703833,1.29355400696864,0.235191637630662,1.17595818815331,1.21515679442509,5.25261324041812,88,5.71690300760989,1.20973371635485,0.241932789056405,1.26439751542032,1.18258484687593,5.04968259843432,49.8466797021407,0.992334135275075,1.25470481510858,1.17351931141403,5.01097241473091,2.49287863000535,7.43919654125352,1,3.5169104143782
19540,"Auston Trusty","Sheffield Utd","Premier League","USA","DF",24,1998,"2023-2024",32,2572,80,75.2,28,89,4,21,6,28.6,22,0.28,2,25,0.07,0,0,0,0,0,0,0,1,0,0.4,0.4,0.05,0,0,19,700,76.3,11,2,8,5,2,0,1.1,0.8,4,840,76,7,0,0,68,0,0,0,0,24,0.38,17,47,30,48.8,5,41.7,82,35,41,153,23,89,2,31,13,3,43,27,3,4,61,55,22,0,0,0,22,81,27.3,53.9,0,0,16,0.56,10,4591,40,15,582,510,2,1262,13,12288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174961119751166,0.524883359253499,0.1049766718507,1.39968895800933,0.349922239502333,0.279937791601866,1.64463452566096,1.22472783825816,3.11430793157076,76.3,1.53362519366322,0.381756834614524,0.267126919194825,1.60560068254116,1.19219691064166,3.24456035559311,53.1710254405414,1.15723591618404,1.85805877688624,1.37965308415818,3.75472177571921,0.749491943693545,6.99243363676363,1,2.67382686850651
14500,"Axel Disasi","Chelsea","Premier League","FRA","DF",25,1998,"2023-2024",31,2579,83,75.4,29,89,2,5,4,28.7,19,0.56,4,25,0.14,0.13,0.5,2,0,2,0,0,0,1,2.4,2.4,0.15,0,0,7,2031,90,13,0,3,10,1,0,0.3,1,8,2153,98,49,3,11,43,0,0,0,0,27,1.52,16,33,19,76.7,5,22.7,51,18,26,102,17,150,0,20,10,3,30,24,4,12,72,69.9,7,0,0,0,50,50,56.1,43.1,12.9,0.45,13,0.45,30,11464,112,21,1892,1613,3,2496,10.3,34081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348972469949593,0.732842186894145,0.104691740984878,3.90849166343544,1.04691740984878,0.104691740984878,1.15160915083366,0.628150445909267,5.23458704924389,90,3.86719296090553,0.999326113019117,0.166737353688552,1.23907587941193,0.753082685993549,5.05330181771447,47.5936285145446,0.880258682937271,1.09070730167048,0.662907573315544,4.44821280254586,1.75074476298891,6.20182767753189,0.95,2.84084620845513
